"|,""latitude"",""longitude"",""sicaklik"",""timestamp"""
"-Lw57ExjLDeV4pnyLglY,""40.742264"",""30.325671"",""17.26237"",""1576355823835"""
"-Lw57ImgwxMEXRR-uvnS,""40.742264"",""30.325671"",""17.26237"",""1576355839500"""
"-Lw57MkWurkWph2rJ878,""40.742264"",""30.325671"",""17.26237"",""1576355855781"""
"-Lw57Q_hR7eN4562DbSG,""40.742264"",""30.325671"",""17.26237"",""1576355871447"""
"-Lw57UPYuftEshhHKPk2,""40.742264"",""30.325671"",""17.26237"",""1576355887120"""
"-Lw57YEIJqyWl9mgObM1,""40.742264"",""30.325671"",""17.26237"",""1576355902784"""
"-Lw57b398RA9Sk9xAtSN,""40.742264"",""30.325671"",""17.26237"",""1576355918450"""
"-Lw57et0AmTuiBFkLJ7y,""40.742264"",""30.325671"",""17.26237"",""1576355934117"""
"-Lw57ihf29cyajJwNf5b,""40.742264"",""30.325671"",""17.26237"",""1576355949785"""
"-Lw57mXXd3q_4K6GREbM,""40.742264"",""30.325671"",""17.26237"",""1576355965452"""
"-Lw57qMJsJA1d4vutFtV,""40.742264"",""30.325671"",""17.26237"",""1576355981124"""
"-Lw57uB7Qx_U53-iTVjI,""40.742264"",""30.325671"",""17.26237"",""1576355996785"""
"-Lw57y-vKXfwpeFLtFUZ,""40.742264"",""30.325671"",""16.855469"",""1576356012374"""
"-Lw580pjB9nuSwkQmSEx,""40.742264"",""30.325671"",""17.26237"",""1576356028121"""
"-Lw584ebpHICTGLHsFrZ,""40.742264"",""30.325671"",""17.26237"",""1576356043789"""
"-Lw588UK4hPz2lwondB9,""40.742264"",""30.325671"",""16.855469"",""1576356059456"""
"-Lw58CJ7gQU2wTiOL99R,""40.742264"",""30.325671"",""16.855469"",""1576356075132"""
"-Lw58G7sJH1-IDAhQAJh,""40.742264"",""30.325671"",""17.26237"",""1576356090790"""
"-Lw58Jxk-WGUq5GuynNB,""40.742264"",""30.325671"",""16.855469"",""1576356106455"""
"-Lw58NmV9Z89zggywAkQ,""40.742264"",""30.325671"",""16.855469"",""1576356122124"""
"-Lw58RbIkBqFrfMIe9Zc,""40.742264"",""30.325671"",""16.855469"",""1576356137789"""
"-Lw58VQjHohuO-aEouYr,""40.742264"",""30.325671"",""16.855469"",""1576356153358"""
"-Lw58ZEJi00FR-PgSXmX,""40.742264"",""30.325671"",""16.855469"",""1576356169035"""
"-Lw58c3CLp9a0WNvsMvh,""40.742264"",""30.325671"",""16.855469"",""1576356184692"""
"-Lw58fst2fDjPMsRq0KY,""40.742264"",""30.325671"",""14.414062"",""1576356200355"""
"-Lw58jhhoU8JBN9k3ZRc,""40.742264"",""30.325671"",""16.855469"",""1576356216024"""
"-Lw58nXCxlv9LvVjZTSl,""40.742264"",""30.325671"",""14.414062"",""1576356231692"""
"-Lw58rMK84tDNRUCo4l7,""40.742264"",""30.325671"",""16.448568"",""1576356247357"""
"-Lw58vBKBoUjVflL94gy,""40.742264"",""30.325671"",""16.855469"",""1576356263027"""
"-Lw58z-fENaX6gMaacrH,""40.742264"",""30.325671"",""16.855469"",""1576356278692"""
"-Lw591pj0RqnlvVEIELh,""40.742264"",""30.325671"",""16.855469"",""1576356294361"""
"-Lw595eXXRNJI5SAom4g,""40.742264"",""30.325671"",""16.855469"",""1576356309968"""
"-Lw599VjfLlwwcLjmK8U,""40.742264"",""30.325671"",""16.855469"",""1576356325807"""
"-Lw59DLMKvcGCAJE8_D_,""40.742264"",""30.325671"",""16.855469"",""1576356341431"""
"-Lw59H9WDloFEpmg2AM7,""40.742264"",""30.325671"",""16.855469"",""1576356357146"""
"-Lw59KzPjHoR0fjbe1Bl,""40.742264"",""30.325671"",""16.855469"",""1576356372760"""
"-Lw59OneaJjS-QHvxHnI,""40.742264"",""30.325671"",""16.855469"",""1576356388363"""
"-Lw59SbK92bRhbTmGqnS,""40.742264"",""30.325671"",""16.855469"",""1576356404037"""
"-Lw59WR6bYaRkhCcHxKw,""40.742264"",""30.325671"",""16.855469"",""1576356419697"""
"-Lw59_FuK90oJb7HKpdk,""40.742264"",""30.325671"",""16.855469"",""1576356435366"""
"-Lw59d4mEvy_-5q8ujNt,""40.742264"",""30.325671"",""16.855469"",""1576356451034"""
"-Lw59guUtg1vrxuMX6Nt,""40.742264"",""30.325671"",""16.855469"",""1576356466698"""
"-Lw59kjJeawr0suQuNuw,""40.742264"",""30.325671"",""14.414062"",""1576356482366"""
"-Lw59otHVHMP_t6_tVyG,""40.742264"",""30.325671"",""16.448568"",""1576356499365"""
"-Lw59shitYO8u6910A67,""40.742264"",""30.325671"",""16.448568"",""1576356515034"""
"-Lw59wXXYEPxS15Hz04T,""40.742264"",""30.325671"",""16.855469"",""1576356530702"""
"-Lw5A-MHEwI7Rbgk0R1S,""40.742264"",""30.325671"",""16.855469"",""1576356546366"""
"-Lw5A3B5OGIXpC16UpFg,""40.742264"",""30.325671"",""16.855469"",""1576356562035"""
"-Lw5A7-vj4_oA70zJQke,""40.742264"",""30.325671"",""16.855469"",""1576356577700"""
"-Lw5AApgw3xw33n1IX98,""40.742264"",""30.325671"",""16.448568"",""1576356593298"""
"-Lw5AEdCcO8hQcWQrGLi,""40.742264"",""30.325671"",""16.448568"",""1576356608934"""
"-Lw5AISngJCF1QBkLG9W,""40.742264"",""30.325671"",""16.855469"",""1576356624603"""
"-Lw5AMHWz-h53Cqp5sF0,""40.742264"",""30.325671"",""16.855469"",""1576356640268"""
"-Lw5AQ6ILI0RC5Vi3NA1,""40.742264"",""30.325671"",""16.855469"",""1576356655936"""
"-Lw5ATwCd-sfS_aMn4Gm,""40.742264"",""30.325671"",""16.855469"",""1576356671603"""
"-Lw5AXkta23srsev3KJg,""40.742264"",""30.325671"",""16.448568"",""1576356687269"""
"-Lw5Aa_nWHrlHlrQHrMA,""40.742264"",""30.325671"",""16.448568"",""1576356702949"""
"-Lw5AePaSTCF6YmTE6Px,""40.742264"",""30.325671"",""16.448568"",""1576356718605"""
"-Lw5AiELowNN3JhhDRu8,""40.742264"",""30.325671"",""16.448568"",""1576356734281"""
"-Lw5Am37c12Mj1gT3eZl,""40.742264"",""30.325671"",""16.448568"",""1576356749960"""
"-Lw5Apt9seOvxo4QR2YF,""40.742264"",""30.325671"",""16.448568"",""1576356765605"""
"-Lw5AthsXTYDd-_1w6Z-,""40.742264"",""30.325671"",""16.448568"",""1576356781274"""
"-Lw5AxYBhxMCqGvjx65J,""40.742264"",""30.325671"",""16.448568"",""1576356796942"""
"-Lw5B0MOrKwtYVy1imsA,""40.742264"",""30.325671"",""16.448568"",""1576356812611"""
"-Lw5B4BC8-6lyJD4rngx,""40.742264"",""30.325671"",""16.448568"",""1576356828276"""
"-Lw5B8-vvHT44VOCv0-j,""40.742264"",""30.325671"",""16.448568"",""1576356843940"""
"-Lw5BBprPGZKueE4JqHs,""40.742264"",""30.325671"",""13.60026"",""1576356859546"""
"-Lw5BFdDWffEcrOEVtU9,""40.742264"",""30.325671"",""13.60026"",""1576356875180"""
"-Lw5BJSiVs4Ho3U4gzJC,""40.742264"",""30.325671"",""16.448568"",""1576356890777"""
"-Lw5BNHWCFTCE99mMalt,""40.742264"",""30.325671"",""16.448568"",""1576356906436"""
"-Lw5BR6HwuYyzb0nS8_4,""40.742264"",""30.325671"",""13.60026"",""1576356922188"""
"-Lw5BUw8mDMLVEjfuHVU,""40.742264"",""30.325671"",""16.448568"",""1576356937775"""
"-Lw5BYl1ue0dPyBwcYIK,""40.742264"",""30.325671"",""16.448568"",""1576356953507"""
"-Lw5Bb_jNgOLfUZljbQW,""40.742264"",""30.325671"",""16.448568"",""1576356969107"""
"-Lw5BfP_AuZX0EnUwdrV,""40.742264"",""30.325671"",""16.041667"",""1576356984857"""
"-Lw5BjaLSyetcfJw0E_e,""40.742264"",""30.325671"",""16.041667"",""1576357001945"""
"-Lw5BnPboiBI4YAmxzEQ,""40.742264"",""30.325671"",""16.448568"",""1576357017613"""
"-Lw5BrE9geyWbTOWRNop,""40.742264"",""30.325671"",""16.041667"",""1576357033281"""
"-Lw5Bv39Efh-wBFYfuQT,""40.742264"",""30.325671"",""16.041667"",""1576357048951"""
"-Lw5ByswYrLfK5HBU7Qv,""40.742264"",""30.325671"",""16.041667"",""1576357064614"""
"-Lw5C1hhMyQvwGKxi6Y_,""40.742264"",""30.325671"",""16.041667"",""1576357080279"""
"-Lw5C5XYzlq-9EJREugT,""40.742264"",""30.325671"",""16.041667"",""1576357095957"""
"-Lw5C9MK5BKF8Se8K5Nm,""40.742264"",""30.325671"",""16.041667"",""1576357111616"""
"-Lw5CDB6U1GbfffOu5nS,""40.742264"",""30.325671"",""16.041667"",""1576357127283"""
"-Lw5CH-uAgFJi4ef64nB,""40.742264"",""30.325671"",""16.041667"",""1576357142951"""
"-Lw5CKpjfl_qNSg9rAe1,""40.742264"",""30.325671"",""16.041667"",""1576357158617"""
"-Lw5COeWmuzmb9U0CioJ,""40.742264"",""30.325671"",""16.041667"",""1576357174283"""
"-Lw5CSUIPwjlN7q1DKY-,""40.742264"",""30.325671"",""16.041667"",""1576357189953"""
"-Lw5CWJ5pILR3kYL31L0,""40.742264"",""30.325671"",""16.041667"",""1576357205619"""
"-Lw5C_7x7noYNL-G49cE,""40.742264"",""30.325671"",""16.041667"",""1576357221284"""
"-Lw5CcxiXhYmg2mKjfsF,""40.742264"",""30.325671"",""16.448568"",""1576357236951"""
"-Lw5CgmiKNp_tY49Kvim,""40.742264"",""30.325671"",""16.041667"",""1576357252619"""
"-Lw5CkbLYB1iitdIpr1V,""40.742264"",""30.325671"",""16.448568"",""1576357268289"""
"-Lw5Col5HNOjsFugM1c6,""40.742264"",""30.325671"",""13.60026"",""1576357285273"""
"-Lw5CsZjlo35KZq9C_8_,""40.742264"",""30.325671"",""16.448568"",""1576357300832"""
"-Lw5CwNnqqu-PKTNCxLE,""40.742264"",""30.325671"",""16.448568"",""1576357316411"""
"-Lw5D-AokR-uEt_tmtqc,""40.742264"",""30.325671"",""16.448568"",""1576357331963"""
"-Lw5D2z8ljZDKeBCYmvF,""40.742264"",""30.325671"",""16.041667"",""1576357347634"""
"-Lw5D6nqTjSfgqJ8DiHi,""40.742264"",""30.325671"",""16.448568"",""1576357363298"""
"-Lw5DAclzG6cu4Awg0RD,""40.742264"",""30.325671"",""16.448568"",""1576357378964"""
"-Lw5DESReY7YTAqxgAsm,""40.742264"",""30.325671"",""13.60026"",""1576357394631"""
"-Lw5DIQahMra0Xw0O7iw,""40.742264"",""30.325671"",""16.448568"",""1576357410809"""
"-Lw5DME3IJLrbggvXRXa,""40.742264"",""30.325671"",""16.448568"",""1576357426480"""
"-Lw5DQ2sZFyeivxSF35Q,""40.742264"",""30.325671"",""16.448568"",""1576357442154"""
"-Lw5DTsd2iogzNys8Y-M,""40.742264"",""30.325671"",""16.448568"",""1576357457812"""
"-Lw5DXhZ1W_jHKfY_Lhi,""40.742264"",""30.325671"",""16.448568"",""1576357473381"""
"-Lw5DaVdfi3B0oOEvbfO,""40.742264"",""30.325671"",""16.448568"",""1576357489043"""
"-Lw5DeKUD_S4W94k2KAU,""40.742264"",""30.325671"",""16.041667"",""1576357504710"""
"-Lw5Di9KxVG_WKSCKRGL,""40.742264"",""30.325671"",""13.193359"",""1576357520382"""
"-Lw5Dlz3lpwoa2vuJdh8,""40.742264"",""30.325671"",""16.041667"",""1576357536047"""
"-Lw5DpnpQidHAr9wrihz,""40.742264"",""30.325671"",""16.448568"",""1576357551723"""
"-Lw5DtckUlqQNXd6vr0w,""40.742264"",""30.325671"",""16.448568"",""1576357567400"""
"-Lw5DxSVhgb866as91T8,""40.742264"",""30.325671"",""16.041667"",""1576357582948"""
"-Lw5E0FlYfAFkmr8y73R,""40.742264"",""30.325671"",""16.041667"",""1576357598611"""
"-Lw5E44WJWgzIwMx5G3z,""40.742264"",""30.325671"",""13.193359"",""1576357614282"""
"-Lw5E7uMeEB4UbjeB57L,""40.742264"",""30.325671"",""16.041667"",""1576357629947"""
"-Lw5EBjHmb6GH7LEPwCd,""40.742264"",""30.325671"",""16.041667"",""1576357645611"""
"-Lw5EFYy3ogg_g3KixsN,""40.742264"",""30.325671"",""16.041667"",""1576357661281"""
"-Lw5EJXXyYTmjDuJ8oHl,""40.742264"",""30.325671"",""16.448568"",""1576357677568"""
"-Lw5ENM1WZbcLsKygbly,""40.742264"",""30.325671"",""16.448568"",""1576357693261"""
"-Lw5ERAqf7j8-XxcBqCj,""40.742264"",""30.325671"",""16.041667"",""1576357708908"""
"-Lw5EV-oGqHFrXaz3P-f,""40.742264"",""30.325671"",""16.448568"",""1576357724469"""
"-Lw5EYnuQ5t60FhVQTQk,""40.742264"",""30.325671"",""16.041667"",""1576357740134"""
"-Lw5EbcdHZxolXo5w2Hd,""40.742264"",""30.325671"",""16.448568"",""1576357755795"""
"-Lw5EfSWVYCcLBl0SYam,""40.742264"",""30.325671"",""16.448568"",""1576357771465"""
"-Lw5EjHF35DKrDt8FZYT,""40.742264"",""30.325671"",""16.448568"",""1576357787133"""
"-Lw5En6AZhAD1s81hEP8,""40.742264"",""30.325671"",""16.448568"",""1576357802812"""
"-Lw5EqwHM8eoNkbKiwAU,""40.742264"",""30.325671"",""16.448568"",""1576357818496"""
"-Lw5Eukrtp5EfcwiwE2X,""40.742264"",""30.325671"",""16.448568"",""1576357834087"""
"-Lw5EyYxts8gd2frLXaD,""40.742264"",""30.325671"",""16.448568"",""1576357849698"""
"-Lw5F1MwIDpkbgLzJjlu,""40.742264"",""30.325671"",""16.448568"",""1576357865263"""
"-Lw5F5ArSJA9nenYtFY-,""40.742264"",""30.325671"",""16.448568"",""1576357880938"""
"-Lw5F9-koFJGr8pApPzx,""40.742264"",""30.325671"",""16.448568"",""1576357896596"""
"-Lw5FCpcBcgMXnTblqFT,""40.742264"",""30.325671"",""16.448568"",""1576357912266"""
"-Lw5FGeE2rhO59UtcnIh,""40.742264"",""30.325671"",""13.60026"",""1576357927960"""
"-Lw5FKU6k70q80PRHhZ5,""40.742264"",""30.325671"",""16.448568"",""1576357943615"""
"-Lw5FOIzWcVtQvBXlpY1,""40.742264"",""30.325671"",""13.60026"",""1576357959268"""
"-Lw5FS7eENq1ES4-I7VV,""40.742264"",""30.325671"",""16.448568"",""1576357974935"""
"-Lw5FVxYAHwkmu826HoB,""40.742264"",""30.325671"",""16.448568"",""1576357990601"""
"-Lw5FZlXHkjHTXCNQtAb,""40.742264"",""30.325671"",""16.448568"",""1576358006184"""
"-Lw5Fc_cgv8LYR1DE1c0,""40.742264"",""30.325671"",""16.448568"",""1576358021833"""
"-Lw5FgPFN9JYnr2IKZfO,""40.742264"",""30.325671"",""16.448568"",""1576358037497"""
"-Lw5FkE-fvlPfToAL4cI,""40.742264"",""30.325671"",""13.60026"",""1576358053064"""
"-Lw5FoJGXsZrzXlyrJ4E,""40.742264"",""30.325671"",""16.448568"",""1576358069781"""
"-Lw5Fs64sDwxCKJi_YTn,""40.742264"",""30.325671"",""16.448568"",""1576358085422"""
"-Lw5FvvoYPpWqmTxOEDD,""40.742264"",""30.325671"",""16.448568"",""1576358100986"""
"-Lw5Fzj73bqFozPfgx5Z,""40.742264"",""30.325671"",""16.448568"",""1576358116667"""
"-Lw5G2Yq3NLbmTQGrAAe,""40.742264"",""30.325671"",""16.448568"",""1576358132326"""
"-Lw5G6NiyCZe7urvH_cp,""40.742264"",""30.325671"",""16.448568"",""1576358147896"""
"-Lw5GAAyl0W1kfn3FbwK,""40.742264"",""30.325671"",""16.448568"",""1576358163553"""
"-Lw5GE-d4u9M0aJE75uU,""40.742264"",""30.325671"",""16.448568"",""1576358179224"""
"-Lw5GHpXe6UhXaCQvLGc,""40.742264"",""30.325671"",""16.448568"",""1576358194793"""
"-Lw5GLnS5FD92rFbAB45,""40.742264"",""30.325671"",""16.448568"",""1576358211065"""
"-Lw5GPb26b_ShoqzLfuz,""40.742264"",""30.325671"",""16.448568"",""1576358226737"""
"-Lw5GTR4XBNX5hJLtO6a,""40.742264"",""30.325671"",""16.041667"",""1576358242404"""
"-Lw5GXFjDCxanTJlUfKr,""40.742264"",""30.325671"",""16.448568"",""1576358258068"""
"-Lw5Ga4Rgu7WEw4rV988,""40.742264"",""30.325671"",""16.448568"",""1576358273739"""
"-Lw5GduIFxaVPrprDfOD,""40.742264"",""30.325671"",""16.448568"",""1576358289302"""
"-Lw5GhhQ6EiyYHukGBR8,""40.742264"",""30.325671"",""13.60026"",""1576358304975"""
"-Lw5GlXCe4Q2lOU7y-qh,""40.742264"",""30.325671"",""13.60026"",""1576358320543"""
"-Lw5GpKS_293elHIuJ-6,""40.742264"",""30.325671"",""16.448568"",""1576358336202"""
"-Lw5Gt9MoBSZG2YhAqUY,""40.742264"",""30.325671"",""16.448568"",""1576358351869"""
"-Lw5GwzLHmGI-cTvkzH7,""40.742264"",""30.325671"",""16.448568"",""1576358367445"""
"-Lw5H-mXLmo2xP1faTPV,""40.742264"",""30.325671"",""13.60026"",""1576358383099"""
"-Lw5H3bl-co07-AgYBls,""40.742264"",""30.325671"",""16.448568"",""1576358398775"""
"-Lw5H7QrWrfUMmNav5s9,""40.742264"",""30.325671"",""16.448568"",""1576358414431"""
"-Lw5HBEveHMLPzVVtoIz,""40.742264"",""30.325671"",""16.448568"",""1576358430009"""
"-Lw5HF4LxVhJhCgJ21ng,""40.742264"",""30.325671"",""16.448568"",""1576358445675"""
"-Lw5HIseobkEkLYbwEo8,""40.742264"",""30.325671"",""16.448568"",""1576358461233"""
"-Lw5HMfFHpFTJ-V5clmp,""40.742264"",""30.325671"",""16.448568"",""1576358476753"""
"-Lw5HQU4L31zUGfF8pqa,""40.742264"",""30.325671"",""16.448568"",""1576358492481"""
"-Lw5HUIofOPPC3I_z9OT,""40.742264"",""30.325671"",""16.448568"",""1576358508134"""
"-Lw5HY7f_Tm4SNa3D0UT,""40.742264"",""30.325671"",""16.448568"",""1576358523797"""
"-Lw5HaxPonL7t8WuRTGJ,""40.742264"",""30.325671"",""13.193359"",""1576358539361"""
"-Lw5Hek71LDffiFumJHU,""40.742264"",""30.325671"",""16.448568"",""1576358554927"""
"-Lw5HiYtc9QIMcesQ3XY,""40.742264"",""30.325671"",""16.448568"",""1576358570598"""
"-Lw5HmNelD6Di5i1KxM2,""40.742264"",""30.325671"",""16.448568"",""1576358586266"""
"-Lw5HqCTC3x2yAaIrBJ-,""40.742264"",""30.325671"",""16.448568"",""1576358601927"""
"-Lw5Hu1MtkAASLEFMxCs,""40.742264"",""30.325671"",""16.448568"",""1576358617596"""
"-Lw5Hxr4SW2BXXNDFw5l,""40.742264"",""30.325671"",""16.448568"",""1576358633271"""
"-Lw5I0fDEue9WXZTCdH-,""40.742264"",""30.325671"",""16.448568"",""1576358648827"""
"-Lw5I4TNU7Yr_AAAAHoF,""40.742264"",""30.325671"",""16.448568"",""1576358664395"""
"-Lw5I8GXJWeEl2jxjX20,""40.742264"",""30.325671"",""13.60026"",""1576358679921"""
"-Lw5IC4emf5gvwZGmmhe,""40.742264"",""30.325671"",""16.448568"",""1576358695623"""
"-Lw5IFuDaquLZXV87uRj,""40.742264"",""30.325671"",""13.60026"",""1576358711292"""
"-Lw5IJj8rn1I_pX8JhO3,""40.742264"",""30.325671"",""16.448568"",""1576358726882"""
"-Lw5INXIXTwpFVWc1OkA,""40.742264"",""30.325671"",""16.448568"",""1576358742527"""
"-Lw5IRM1HSJskjs81QxD,""40.742264"",""30.325671"",""13.60026"",""1576358758196"""
"-Lw5IVAs_KTxNSvSvCAp,""40.742264"",""30.325671"",""16.448568"",""1576358773858"""
"-Lw5IZ-lWHSgyyjlFh8W,""40.742264"",""30.325671"",""16.448568"",""1576358789430"""
"-Lw5IbnxQElRjhe39jir,""40.742264"",""30.325671"",""16.448568"",""1576358804992"""
"-Lw5Ifb0aKTusWzoie0o,""40.742264"",""30.325671"",""16.448568"",""1576358820652"""
"-Lw5IjQxxGYt3zK4kpGn,""40.742264"",""30.325671"",""16.448568"",""1576358836327"""
"-Lw5InXfe9CAS9MxH0ms,""40.742264"",""30.325671"",""16.448568"",""1576358853124"""
"-Lw5IrM0mHLWCSbzFNF9,""40.742264"",""30.325671"",""16.448568"",""1576358868676"""
"-Lw5Iv9N4Dwf2QO7i_B-,""40.742264"",""30.325671"",""16.448568"",""1576358884347"""
"-Lw5Iyz2zp6XtY3vnzsz,""40.742264"",""30.325671"",""16.448568"",""1576358900013"""
"-Lw5J1noaFyXm3lo0EzK,""40.742264"",""30.325671"",""13.193359"",""1576358915599"""
"-Lw5J5bAPi2g2agO0KqQ,""40.742264"",""30.325671"",""16.448568"",""1576358931250"""
"-Lw5J9Qq1RA7K4b-Py5_,""40.742264"",""30.325671"",""16.448568"",""1576358946921"""
"-Lw5JDFiPZXAECfWyZGs,""40.742264"",""30.325671"",""16.448568"",""1576358962581"""
"-Lw5JH4VYjmWLJT3gQMz,""40.742264"",""30.325671"",""16.448568"",""1576358978250"""
"-Lw5JKuJd5pUxX-o00KP,""40.742264"",""30.325671"",""16.448568"",""1576358993816"""
"-Lw5JOhPywN6pfdc0eqZ,""40.742264"",""30.325671"",""16.448568"",""1576359009375"""
"-Lw5JSVfsAAh2o4ntv52,""40.742264"",""30.325671"",""16.448568"",""1576359025043"""
"-Lw5JWJfYXZDA6UwZFRO,""40.742264"",""30.325671"",""16.448568"",""1576359040607"""
"-Lw5J_7fHZU9xgp7KLHr,""40.742264"",""30.325671"",""16.448568"",""1576359056276"""
"-Lw5JcxUkSGHhgWINmuR,""40.742264"",""30.325671"",""16.448568"",""1576359071945"""
"-Lw5JgmI-WStZfaESTK4,""40.742264"",""30.325671"",""16.448568"",""1576359087611"""
"-Lw5JkaGL3YUReyKCuzR,""40.742264"",""30.325671"",""16.448568"",""1576359103182"""
"-Lw5JoPEk1varP4oiXab,""40.742264"",""30.325671"",""16.448568"",""1576359118840"""
"-Lw5JsEikGB6-eCrF7De,""40.742264"",""30.325671"",""16.448568"",""1576359134509"""
"-Lw5Jw2oVBOEDBlVU5is,""40.742264"",""30.325671"",""16.448568"",""1576359150072"""
"-Lw5Jzr-8mvbyidY2bDH,""40.742264"",""30.325671"",""13.60026"",""1576359165642"""
"-Lw5K2dVK5SswWH07l8a,""40.742264"",""30.325671"",""16.448568"",""1576359181209"""
"-Lw5K6SWAvTGbI3mKZ4s,""40.742264"",""30.325671"",""16.448568"",""1576359196871"""
"-Lw5KAHGxjbkoWqrE8sz,""40.742264"",""30.325671"",""16.448568"",""1576359212538"""
"-Lw5KE6-auV-mZm4kBkX,""40.742264"",""30.325671"",""13.60026"",""1576359228102"""
"-Lw5KHuK0oW8DdHhXyiv,""40.742264"",""30.325671"",""16.448568"",""1576359243777"""
"-Lw5KLj2xyBrYHppsveU,""40.742264"",""30.325671"",""16.448568"",""1576359259435"""
"-Lw5KPYp9xZY4n1nsIg1,""40.742264"",""30.325671"",""16.448568"",""1576359275007"""
"-Lw5KTM4Q79uKygbcVj7,""40.742264"",""30.325671"",""16.448568"",""1576359290669"""
"-Lw5KXAqkAPzXC5M6A4K,""40.742264"",""30.325671"",""16.448568"",""1576359306238"""
"-Lw5K_z74YlRj2qNtCC4,""40.742264"",""30.325671"",""16.448568"",""1576359321905"""
"-Lw5KdntDi004HBz_t5E,""40.742264"",""30.325671"",""16.448568"",""1576359337569"""
"-Lw5KhceXyXYs0DCqPdZ,""40.742264"",""30.325671"",""16.448568"",""1576359353237"""
"-Lw5KlSRfFfApuzcTOY7,""40.742264"",""30.325671"",""16.448568"",""1576359368805"""
"-Lw5KpFcVCkKznCTGZ1D,""40.742264"",""30.325671"",""16.448568"",""1576359384365"""
"-Lw5Kt2pzNiZckMZVhfS,""40.742264"",""30.325671"",""16.448568"",""1576359399931"""
"-Lw5Kwr76yfmw_CAKsdw,""40.742264"",""30.325671"",""16.448568"",""1576359415597"""
"-Lw5L-f5EY9tMuYoELu-,""40.742264"",""30.325671"",""13.60026"",""1576359431161"""
"-Lw5L3U-q0AvlpSr4SIB,""40.742264"",""30.325671"",""16.448568"",""1576359446727"""
"-Lw5L7HD-ZwsMbKtOISc,""40.742264"",""30.325671"",""16.448568"",""1576359462293"""
"-Lw5LB4SVK0ZqCarAxRt,""40.742264"",""30.325671"",""16.448568"",""1576359477960"""
"-Lw5LEuJxz-G8ylobTqh,""40.742264"",""30.325671"",""16.448568"",""1576359493627"""
"-Lw5LIiIcYS-1fFogiCe,""40.742264"",""30.325671"",""16.448568"",""1576359509192"""
"-Lw5LMXDg7fSAc7ihPhh,""40.742264"",""30.325671"",""16.448568"",""1576359524756"""
"-Lw5LQKZdy5HT14ESsrz,""40.742264"",""30.325671"",""13.60026"",""1576359540424"""
"-Lw5LU9Kq1QNFy73YR_6,""40.742264"",""30.325671"",""13.60026"",""1576359556090"""
"-Lw5LXz4WMjsavLUAviY,""40.742264"",""30.325671"",""16.448568"",""1576359571771"""
"-Lw5LanpFCkAaD3S_0wS,""40.742264"",""30.325671"",""16.448568"",""1576359587320"""
"-Lw5LebGOrL3_GWZKLkO,""40.742264"",""30.325671"",""16.448568"",""1576359602988"""
"-Lw5LiQp8z9KNShKcyc6,""40.742264"",""30.325671"",""13.60026"",""1576359618554"""
"-Lw5LmlK7zliFoTQYSHX,""40.742264"",""30.325671"",""16.448568"",""1576359636365"""
"-Lw5Lq_kD8MItAa1wmbc,""40.742264"",""30.325671"",""16.448568"",""1576359652057"""
"-Lw5LuP_PjahxwbWB1Ss,""40.742264"",""30.325671"",""16.448568"",""1576359667730"""
"-Lw5LyEMKNJ1FmhcjXMk,""40.742264"",""30.325671"",""16.448568"",""1576359683392"""
"-Lw5M13Aj7ax5o7YpxZs,""40.742264"",""30.325671"",""16.448568"",""1576359699060"""
"-Lw5M4sx2WLSb8eGzvl0,""40.742264"",""30.325671"",""16.448568"",""1576359714729"""
"-Lw5M8hk9bTm12VmrF9o,""40.742264"",""30.325671"",""13.60026"",""1576359730396"""
"-Lw5MCX_qkqTF8QXcjP_,""40.742264"",""30.325671"",""16.448568"",""1576359745993"""
"-Lw5MGL-_3YMmyJuhm0W,""40.742264"",""30.325671"",""16.448568"",""1576359761626"""
"-Lw5MK9V_Raou4DKvwgi,""40.742264"",""30.325671"",""13.60026"",""1576359777291"""
"-Lw5MNzUxDHz_Nr0vWDz,""40.742264"",""30.325671"",""16.448568"",""1576359792959"""
"-Lw5MRo9TpqJOIRy5Pm2,""40.742264"",""30.325671"",""16.448568"",""1576359808628"""
"-Lw5MVcuicUfMSuWpIa7,""40.742264"",""30.325671"",""16.448568"",""1576359824301"""
"-Lw5MZSov9oO0XboEyso,""40.742264"",""30.325671"",""16.448568"",""1576359839975"""
"-Lw5McHZ-KN068tbTr3X,""40.742264"",""30.325671"",""16.448568"",""1576359855628"""
"-Lw5Mg6N7eGIPvAf4gNa,""40.742264"",""30.325671"",""16.448568"",""1576359871314"""
"-Lw5MjxpW5RYDy0O2YgI,""40.742264"",""30.325671"",""16.448568"",""1576359887074"""
"-Lw5Mnmhb4gNzTtZgHdO,""40.742264"",""30.325671"",""16.448568"",""1576359902769"""
"-Lw5Mrd1CibQzwYtYTiD,""40.742264"",""30.325671"",""16.448568"",""1576359918505"""
"-Lw5MvShQLd91buENTID,""40.742264"",""30.325671"",""13.60026"",""1576359934172"""
"-Lw5MzH_Jn6s8ca0ERwc,""40.742264"",""30.325671"",""16.448568"",""1576359949838"""
"-Lw5N26NEEw-rFSoEAxW,""40.742264"",""30.325671"",""13.60026"",""1576359965506"""
"-Lw5N5wKF4t0--1K5Bnl,""40.742264"",""30.325671"",""16.041667"",""1576359981181"""
"-Lw5N9kvEAHbUzPUM_XX,""40.742264"",""30.325671"",""13.193359"",""1576359996840"""
